ID_Transaksi,Umur_Pelanggan,Pendapatan_Bulanan,Jumlah_Item,Total_Belanja,Kategori_Produk
3526,41,4166503,1,2591781,Elektronik
3527,39,10045391,9,2894569,Fashion
3528,40,10622693,9,1736150,Elektronik
3529,54,11146779,4,802345,Makanan
3530,44,2498095,2,1767015,Fashion
3531,37,12556069,9,2143095,Makanan
3532,59,11556340,4,974399,Fashion
3533,34,12823904,6,929947,Makanan
3534,52,11879032,1,1150718,Elektronik
3535,51,10410184,9,980056,Elektronik
3536,61,14061944,5,1191506,Elektronik
3537,25,13151870,3,2064901,Fashion
3538,54,13113050,4,147812,Elektronik
3539,46,5330263,1,2311854,Fashion
3540,60,9366604,9,1753854,Makanan
3541,50,5665842,8,1372967,Elektronik
3542,48,13126576,4,1378323,Makanan
3543,19,4791338,2,1200675,Elektronik
3544,19,12574811,9,750924,Makanan
3545,44,13300059,4,2072601,Fashion
3546,60,5337031,9,249530,Elektronik
3547,31,12689065,3,2415145,Fashion
3548,57,13841158,7,1063340,Fashion
3549,39,10234025,7,886746,Makanan
3550,56,5945123,4,226796,Elektronik
3551,27,12943336,2,329374,Fashion
3552,64,6768026,9,2481791,Makanan
3553,48,12552377,4,2510686,Makanan
3554,52,6083501,8,2101283,Makanan
3555,49,6836161,2,1714801,Elektronik
3556,40,3780248,8,2412619,Elektronik
3557,55,8126664,5,1967953,Makanan
3558,50,12996634,7,2812475,Elektronik
3559,44,9709824,7,1018015,Makanan
3560,53,6795817,9,1090402,Elektronik
3561,23,4180019,3,957233,Elektronik
3562,20,2779957,4,720797,Makanan
3563,53,3913980,4,2032935,Makanan
3564,17,3507394,5,1180523,Elektronik
3565,17,4979845,6,2663807,Makanan
3566,63,4712188,3,2026927,Makanan
3567,36,10642873,4,1946905,Makanan
3568,35,6713797,3,1741500,Makanan
3569,45,2910913,2,2422783,Elektronik
3570,26,4057017,9,1636019,Fashion
3571,34,2653817,1,1371975,Elektronik
3572,44,2996433,2,695148,Makanan
3573,51,12423894,8,2534892,Makanan
3574,59,4581505,7,2745983,Elektronik
3575,63,8555851,1,1002602,Makanan
3576,47,6108949,5,1319214,Elektronik
3577,43,8128420,6,1525562,Fashion
3578,27,6876691,5,1632598,Makanan
3579,54,6674071,4,2874496,Fashion
3580,21,6203887,1,2448901,Fashion
3581,24,9138512,7,2225084,Makanan
3582,50,11886458,9,1222685,Makanan
3583,64,6036480,6,2699321,Elektronik
3584,28,9567476,3,2341625,Elektronik
3585,54,11335411,4,1662986,Makanan
3586,17,5486444,5,1866491,Elektronik
3587,47,9163357,1,1920305,Fashion
3588,20,14398696,5,2258665,Fashion
3589,61,12484206,1,86680,Makanan
3590,21,7509165,9,2230604,Elektronik
3591,46,6873014,7,2198196,Makanan
3592,40,2468298,3,1064279,Fashion
3593,19,14391639,9,749444,Makanan
3594,27,6330453,2,2499798,Makanan
3595,61,2570303,7,2693592,Makanan
3596,20,11377259,9,659026,Makanan
3597,42,7170988,6,1256093,Fashion
3598,43,5317657,5,1830624,Makanan
3599,62,5336640,7,1562945,Makanan
3600,59,14577303,6,2541563,Elektronik
3601,43,7000738,5,1203109,Makanan
3602,58,4660891,2,2696873,Elektronik
3603,22,8995919,8,972809,Makanan
3604,31,6616167,7,1093611,Elektronik
3605,46,10947727,6,239932,Makanan
3606,58,7998544,5,1303261,Elektronik
3607,53,12352565,5,98648,Makanan
3608,53,4342094,9,2341314,Makanan
3609,58,4192271,1,1664977,Elektronik
3610,53,4845376,9,939936,Makanan
3611,51,5956558,6,2136689,Makanan
3612,39,7236441,4,345206,Makanan
3613,22,5731570,7,2480929,Makanan
3614,20,8342211,9,2120796,Fashion
3615,34,13420970,5,1664468,Makanan
3616,25,11590596,5,2809190,Fashion
3617,45,7831052,8,82121,Fashion
3618,29,11978954,7,2796455,Makanan
3619,63,9939174,8,1971948,Elektronik
3620,33,14823529,2,1074583,Elektronik
3621,61,5254449,9,1798121,Makanan
3622,48,10994006,3,1098120,Fashion
3623,64,6307910,6,1267280,Elektronik
3624,38,11976122,6,1231296,Makanan
3625,20,5322918,2,1441933,Makanan
3626,21,7271810,7,2654590,Fashion
3627,53,6935371,9,2628669,Elektronik
3628,57,2260102,1,2687929,Makanan
3629,29,7516825,8,2533909,Elektronik
3630,50,7818528,2,2573517,Makanan
3631,61,10214372,1,2148468,Makanan
3632,38,10536239,8,1038494,Makanan
3633,39,3343054,2,110046,Fashion
3634,19,12722305,6,1982512,Fashion
3635,58,5159016,6,2262746,Fashion
3636,50,3726334,5,1686906,Elektronik
3637,48,5353030,8,1073429,Fashion
3638,61,3847199,3,558566,Fashion
3639,37,13596051,4,2799735,Elektronik
3640,62,3638004,7,2825614,Elektronik
3641,60,3729187,7,1883601,Elektronik
3642,37,13716383,8,1213006,Elektronik
3643,60,6461595,2,2909470,Fashion
3644,27,7817676,2,2553240,Fashion
3645,55,5460096,4,624382,Elektronik
3646,20,3330363,9,2981303,Fashion
3647,17,5446839,9,1827821,Makanan
3648,44,5113506,4,703114,Fashion
3649,40,14686447,9,2984062,Makanan
3650,51,10167197,3,803523,Elektronik
3651,29,3561014,5,2190829,Elektronik
3652,63,6589369,9,2411402,Fashion
3653,50,8621778,6,2554037,Elektronik
3654,27,13208256,3,2659855,Fashion
3655,52,9531844,9,1123799,Fashion
3656,33,5257983,6,2601034,Fashion
3657,51,8902066,4,2608387,Fashion
3658,34,8073877,4,2567850,Makanan
3659,56,14042858,8,2993953,Makanan
3660,38,10033651,7,2836655,Elektronik
3661,40,2751972,1,2933129,Makanan
3662,35,10648035,6,1253888,Elektronik
3663,53,13966115,8,322159,Elektronik
3664,55,5631171,3,2198652,Fashion
3665,37,9973155,9,900357,Fashion
3666,24,12627763,2,1451699,Fashion
3667,44,6976820,6,274045,Fashion
3668,21,5743185,1,2852143,Fashion
3669,33,12746289,2,1043694,Fashion
3670,53,13244433,5,1817588,Makanan
3671,52,11102869,1,232159,Elektronik
3672,35,14159041,8,260861,Elektronik
3673,43,7768212,1,2988493,Fashion
3674,50,14814719,9,1896573,Makanan
3675,27,2024363,3,339741,Fashion
3676,61,10783406,2,274376,Makanan
3677,63,4045990,1,1688487,Makanan
3678,28,7178652,9,2549800,Elektronik
3679,37,3385049,4,2081794,Elektronik
3680,27,12487380,1,928269,Makanan
3681,55,7567248,1,99314,Elektronik
3682,44,3498447,7,1068448,Makanan
3683,21,13629755,2,1664829,Makanan
3684,33,3545288,7,933881,Makanan
3685,36,14491230,7,1838204,Elektronik
3686,57,10182320,9,1535507,Fashion
3687,62,3595123,7,2437613,Elektronik
3688,28,14603567,1,1479911,Fashion
3689,22,12387693,8,378897,Elektronik
3690,33,11337741,8,2444538,Elektronik
3691,35,10839008,4,418406,Fashion
3692,42,7264482,8,2508020,Makanan
3693,64,14457913,4,1636444,Fashion
3694,60,8130158,8,2130224,Makanan
3695,60,3391538,5,932399,Makanan
3696,48,9219155,4,2954326,Elektronik
3697,22,8817281,6,2164985,Elektronik
3698,52,8701810,2,2742787,Elektronik
3699,54,6107560,2,1172731,Elektronik
3700,27,8993018,2,795868,Elektronik
3701,49,2171236,9,2553895,Fashion
3702,40,5010129,3,164527,Fashion
3703,39,2089743,4,2376634,Fashion
3704,31,9426187,8,2872097,Fashion
3705,43,6112924,4,615345,Elektronik
3706,27,3955206,7,2345663,Fashion
3707,33,14476685,5,2662705,Fashion
3708,30,3138422,9,776272,Makanan
3709,43,2758795,4,1645633,Elektronik
3710,34,9632738,3,1558905,Fashion
3711,44,3764688,2,2356142,Fashion
3712,63,4957817,1,996363,Fashion
3713,63,13093097,6,189648,Elektronik
3714,20,2239647,2,489090,Fashion
3715,23,14872874,8,1568991,Makanan
3716,61,14482384,6,436720,Elektronik
3717,51,6514153,5,1067942,Makanan
3718,64,14969392,2,905860,Elektronik
3719,25,14186528,7,798008,Fashion
3720,24,8098915,2,54321,Elektronik
3721,61,5772515,5,842208,Elektronik
3722,33,4942609,2,2425415,Elektronik
3723,33,12188808,2,2277230,Makanan
3724,49,10158781,7,2841108,Elektronik
3725,48,10813240,9,365111,Fashion
3726,24,3572732,5,2835575,Elektronik
3727,35,12329201,7,2114797,Elektronik
3728,54,11898445,4,1285078,Fashion
3729,19,10016792,2,162620,Fashion
3730,21,4740855,3,1049601,Makanan
3731,29,11880233,2,2926137,Fashion
3732,63,5340444,5,1156571,Fashion
3733,62,5750222,6,180112,Fashion
3734,47,3380188,7,1841770,Elektronik
3735,32,13516163,3,2185402,Makanan
3736,48,9530577,4,832129,Fashion
3737,38,5060465,8,983580,Fashion
3738,45,8723000,4,1113952,Fashion
3739,38,9770032,7,1809775,Elektronik
3740,59,13558059,6,2714882,Elektronik
3741,19,4818767,7,1628256,Makanan
3742,26,9864394,1,1615474,Makanan
3743,58,14255218,3,1781042,Elektronik
3744,37,7864049,6,74809,Fashion
3745,32,11850941,3,2803205,Fashion
3746,28,10958825,7,673761,Makanan
3747,18,10511807,9,2614527,Fashion
3748,57,7531052,3,648998,Elektronik
3749,40,8321001,1,2944936,Makanan
3750,51,12517433,6,1758928,Elektronik
3751,46,2424190,1,335498,Elektronik
3752,46,8743571,1,708672,Fashion
3753,63,5472696,8,1627182,Elektronik
3754,51,4120677,9,2509288,Elektronik
3755,35,13067852,2,2305416,Fashion
3756,24,13611597,9,1992849,Elektronik
3757,42,4597979,5,1199302,Fashion
3758,56,12404915,8,2236351,Elektronik
3759,23,9524132,7,2528491,Fashion
3760,46,10294919,7,1080412,Fashion
3761,23,14350251,4,218561,Makanan
3762,19,4104417,2,1468227,Elektronik
3763,17,11197803,5,2056389,Elektronik
3764,52,7449604,3,1993181,Makanan
3765,41,14598645,9,602561,Fashion
3766,53,2898628,6,603761,Fashion
3767,17,5761054,1,635698,Makanan
3768,31,4396716,3,456895,Makanan
3769,53,12944125,4,405125,Fashion
3770,29,11458242,9,2192462,Fashion
3771,56,12732061,6,241755,Makanan
3772,24,11734257,4,1473485,Elektronik
3773,21,11390283,1,1386712,Fashion
3774,25,4057244,8,1128009,Makanan
3775,17,4707929,2,519790,Elektronik
3776,52,14237052,8,1910941,Elektronik
3777,51,12563357,6,1012524,Elektronik
3778,18,13531144,8,1812671,Elektronik
3779,56,12229657,6,2812282,Makanan
3780,39,6272513,5,2478581,Fashion
3781,25,5928125,5,946553,Elektronik
3782,50,6125186,8,2532043,Elektronik
3783,62,5338669,7,478487,Makanan
3784,30,14210755,8,1303039,Elektronik
3785,20,11012760,8,1996690,Makanan
3786,46,10302258,7,2912145,Makanan
3787,47,12634380,2,73439,Fashion
3788,54,9738667,9,1456546,Elektronik
3789,27,6360866,7,2551469,Fashion
3790,51,4304310,6,667064,Makanan
3791,24,2976264,9,787679,Elektronik
3792,19,14482177,1,2004078,Makanan
3793,30,14869365,2,1536709,Makanan
3794,29,10323880,1,404489,Makanan
3795,61,9299243,3,949355,Elektronik
3796,48,5928094,5,919891,Makanan
3797,50,13354091,1,294361,Makanan
3798,61,7795886,4,785922,Elektronik
3799,35,14808321,8,1532988,Fashion
3800,54,8531423,6,2826081,Makanan
3801,32,4790353,1,956030,Fashion
3802,18,7185356,1,2844399,Fashion
3803,56,13449924,3,924403,Fashion
3804,33,4465849,8,498520,Fashion
3805,50,4933865,8,545644,Fashion
3806,58,8667051,3,2572767,Fashion
3807,32,9587145,7,2919595,Elektronik
3808,54,8030079,3,1584527,Elektronik
3809,18,10970922,4,1839806,Fashion
3810,18,8147454,9,1475399,Elektronik
3811,42,9907288,4,1590545,Elektronik
3812,29,14229793,3,1017035,Fashion
3813,63,4505700,5,130570,Fashion
3814,47,2145693,7,2465733,Makanan
3815,50,3649734,5,2487475,Elektronik
3816,55,14076798,4,1002573,Fashion
3817,19,11299397,8,1827182,Elektronik
3818,24,2885621,4,743920,Elektronik
3819,39,14881730,2,1549862,Elektronik
3820,30,2561548,6,485643,Makanan
3821,43,10063001,2,647040,Fashion
3822,45,11093432,3,2348665,Elektronik
3823,55,12221108,1,1671398,Fashion
3824,55,6379845,5,416447,Elektronik
3825,17,9150265,9,1257578,Fashion
3826,33,3703728,2,2112808,Fashion
3827,57,6762315,7,2008303,Fashion
3828,46,5377136,5,2891554,Elektronik
3829,29,2468451,2,1476007,Makanan
3830,37,13776449,8,843720,Fashion
3831,35,13610634,6,931979,Makanan
3832,35,6777830,4,572699,Fashion
3833,41,2259425,4,1703986,Makanan
3834,38,10899217,2,959041,Fashion
3835,47,9604323,3,182639,Makanan
3836,33,8259635,7,622166,Fashion
3837,39,6494893,3,2196002,Fashion
3838,48,12481941,5,716495,Makanan
3839,26,11019066,6,108791,Fashion
3840,26,3968093,6,846116,Elektronik
3841,52,4444913,4,189118,Fashion
3842,24,8504938,6,579222,Fashion
3843,36,9131390,3,1800742,Elektronik
3844,48,5787132,7,2410650,Elektronik
3845,30,5809821,7,2776217,Elektronik
3846,44,11184519,4,1718216,Makanan
3847,62,12113848,2,2401316,Elektronik
3848,40,10817518,7,1151622,Makanan
3849,31,13658568,3,2520394,Elektronik
3850,38,6037746,1,639352,Makanan
3851,46,2081171,2,1417904,Elektronik
3852,20,12862055,9,2805475,Elektronik
3853,29,4183448,8,77424,Fashion
3854,39,3189138,6,2882551,Elektronik
3855,24,4249476,6,319283,Fashion
3856,34,4759374,1,323370,Elektronik
3857,28,11840850,2,523514,Elektronik
3858,47,5463894,4,395796,Fashion
3859,30,2783258,3,1090062,Fashion
3860,50,3896999,1,2840620,Makanan
3861,34,4852889,8,644935,Fashion
3862,50,9297050,7,210887,Makanan
3863,27,11749181,4,747590,Elektronik
3864,57,9371858,9,1089719,Fashion
3865,28,12266495,4,1867820,Fashion
3866,31,3761201,1,2623817,Elektronik
3867,47,4337180,1,1247113,Elektronik
3868,45,5485862,1,2548362,Elektronik
3869,42,3400507,1,1763279,Elektronik
3870,34,6235040,4,502282,Fashion
3871,48,7529554,1,804380,Elektronik
3872,38,14792036,2,973733,Elektronik
3873,54,9518162,4,2894814,Fashion
3874,33,12953070,7,1180700,Makanan
3875,39,9676431,2,2629072,Fashion
3876,40,4757398,8,750149,Makanan
3877,24,2388742,7,1666933,Elektronik
3878,57,12710553,9,807758,Fashion
3879,22,11031519,6,2136508,Elektronik
3880,21,2676935,4,977028,Fashion
3881,60,12073732,6,1878864,Makanan
3882,45,13511913,4,138074,Fashion
3883,44,14461940,7,1206921,Elektronik
3884,27,9793604,9,1316410,Fashion
3885,17,2401072,3,1554895,Elektronik
3886,59,8722841,3,1152779,Fashion
3887,35,4095637,2,1638779,Makanan
3888,25,4788302,1,1926485,Fashion
3889,43,9843227,1,1286635,Fashion
3890,50,7581472,3,2526036,Fashion
3891,60,11344618,7,2269369,Fashion
3892,20,13909910,9,196101,Makanan
3893,52,11131872,2,801727,Elektronik
3894,34,10269841,7,139067,Fashion
3895,31,6859633,1,103520,Fashion
3896,29,6468852,2,2198616,Fashion
3897,35,9742237,6,2300185,Makanan
3898,22,8749977,5,994339,Elektronik
3899,64,14299980,8,995229,Elektronik
3900,28,2419503,2,2958941,Fashion
3901,53,8488000,1,182316,Fashion
3902,33,9586544,7,117952,Elektronik
3903,39,10318849,6,842922,Fashion
3904,42,13568496,8,2661224,Fashion
3905,45,9608965,8,1615647,Fashion
3906,49,2158253,2,962737,Makanan
3907,43,11058353,8,1123568,Makanan
3908,41,10209061,6,1736018,Elektronik
3909,26,5211369,9,304166,Makanan
3910,63,3659537,7,2323162,Makanan
3911,39,3279898,2,2926527,Elektronik
3912,37,4364840,8,2465545,Makanan
3913,37,2771143,9,1012239,Elektronik
3914,59,8697947,7,1726177,Fashion
3915,29,5906377,4,255532,Elektronik
3916,53,14879606,9,699914,Elektronik
3917,49,14374461,4,2097537,Elektronik
3918,40,3461433,4,1909268,Fashion
3919,60,5348549,9,2862119,Fashion
3920,27,11714933,8,1160428,Fashion
3921,33,12536473,4,527563,Elektronik
3922,20,9753638,8,222263,Elektronik
3923,63,7580427,8,563279,Elektronik
3924,41,13330658,7,754914,Elektronik
3925,46,3576845,6,2890999,Elektronik
3926,25,2988722,8,366161,Elektronik
3927,37,4037398,7,1549090,Elektronik
3928,36,5527110,5,494605,Makanan
3929,35,6289639,4,778666,Fashion
3930,35,8398897,2,2303749,Makanan
3931,28,3065560,8,654918,Fashion
3932,53,9989900,9,1040975,Elektronik
3933,58,9189204,4,1822147,Makanan
3934,33,8707432,4,605568,Elektronik
3935,53,10349065,5,1240888,Makanan
3936,64,4754036,2,2081172,Makanan
3937,55,8934198,7,2609909,Elektronik
3938,44,9389434,5,2940128,Makanan
3939,57,2091656,6,763341,Makanan
3940,51,4162766,4,984836,Fashion
3941,63,2353153,8,2305060,Elektronik
3942,64,8724504,8,2423684,Elektronik
3943,34,5453708,5,2391487,Makanan
3944,30,14518585,6,575982,Elektronik
3945,51,6101153,3,1226303,Fashion
3946,60,2987938,1,1054181,Fashion
3947,57,9074533,9,2784497,Elektronik
3948,23,11370622,9,1622464,Elektronik
3949,57,5801065,3,2710209,Fashion
3950,29,2862839,4,482636,Elektronik
3951,34,12070853,7,1474009,Makanan
3952,53,3064367,2,1660719,Elektronik
3953,29,11495231,3,2719086,Makanan
3954,52,2234898,6,1501627,Fashion
3955,47,2461122,8,2261099,Elektronik
3956,18,2675025,1,2158062,Fashion
3957,32,6264550,4,2754197,Elektronik
3958,25,9536968,1,2631517,Makanan
3959,25,14498291,2,2899401,Elektronik
3960,54,7477835,8,2942047,Fashion
3961,27,3605752,6,2291560,Makanan
3962,38,13672157,9,707729,Elektronik
3963,49,2807040,2,948728,Fashion
3964,52,8634586,3,397238,Fashion
3965,61,6132443,9,1588282,Elektronik
3966,39,7232190,9,2434703,Fashion
3967,61,12831900,6,2996136,Makanan
3968,61,9920337,3,2763743,Elektronik
3969,50,14031499,5,1035080,Makanan
3970,25,4154828,2,1357729,Fashion
3971,40,7778728,7,1517962,Fashion
3972,24,13981953,8,646196,Fashion
3973,23,7293348,6,2271658,Makanan
3974,52,11421996,8,2431665,Fashion
3975,34,4784975,2,2187885,Elektronik
3976,19,10371223,3,1972244,Elektronik
3977,44,13471970,7,2909281,Fashion
3978,22,10840597,1,2803101,Elektronik
3979,60,11208163,7,1945052,Makanan
3980,60,6859382,6,2873111,Makanan
3981,37,6912301,8,789270,Fashion
3982,44,10126492,7,1449155,Elektronik
3983,56,5077026,4,1147584,Elektronik
3984,17,12533359,3,573343,Fashion
3985,52,2148469,3,2738234,Makanan
3986,37,12726030,4,2018946,Fashion
3987,59,6170555,9,427403,Elektronik
3988,51,2516394,9,1545166,Elektronik
3989,29,14162767,2,1390124,Fashion
3990,26,4090825,5,2474519,Makanan
3991,60,10908720,1,1078512,Makanan
3992,63,5290303,4,837069,Fashion
3993,26,9415871,2,2892664,Elektronik
3994,62,13092722,8,1463906,Makanan
3995,29,13035393,4,2425124,Fashion
3996,53,10090433,5,2331768,Elektronik
3997,54,4418853,4,534948,Makanan
3998,40,13468318,5,2773416,Makanan
3999,18,7244786,5,619385,Fashion
4000,38,9249127,5,2784711,Elektronik
4001,33,10920857,3,2703642,Makanan
4002,52,9197177,7,1127280,Fashion
4003,30,6384077,3,1189987,Makanan
4004,26,14925720,2,597929,Elektronik
4005,51,3129775,3,2356995,Makanan
4006,41,10125248,3,2955611,Elektronik
4007,19,4196916,8,355056,Makanan
4008,63,8241602,4,556313,Makanan
4009,54,3170933,3,420371,Fashion
4010,33,3391449,5,535774,Makanan
4011,28,4518929,4,252546,Elektronik
4012,40,8604168,9,178773,Fashion
4013,45,13381541,8,2256810,Elektronik
4014,59,2859734,7,2714132,Elektronik
4015,41,7207188,8,2703649,Fashion
4016,52,12056440,5,762923,Elektronik
4017,42,12646336,4,2990322,Makanan
4018,54,10242580,7,1397962,Fashion
4019,17,3872154,1,977445,Makanan
4020,36,9904617,6,157966,Makanan
4021,44,13096442,8,743187,Elektronik
4022,32,2913605,7,227297,Elektronik
4023,63,5009526,2,2839608,Makanan
4024,33,11899007,7,755906,Fashion
4025,56,10405547,6,1489977,Makanan
4026,44,12929691,5,380453,Makanan
4027,28,14889516,4,660784,Elektronik
4028,43,4032656,1,735628,Elektronik
4029,58,8490750,2,1839290,Makanan
4030,63,9221626,7,810397,Makanan
4031,46,8353575,3,160078,Elektronik
4032,57,8982137,5,1194818,Makanan
4033,50,14453619,8,493092,Elektronik
4034,53,5289986,8,738839,Makanan
4035,22,7652555,6,2276015,Fashion
4036,23,7198054,5,2187630,Fashion
4037,48,11656011,2,2306726,Makanan
4038,48,11704385,9,825128,Elektronik
4039,41,9269623,1,2811774,Makanan
4040,49,14732717,2,732701,Makanan
4041,23,3854165,1,2405584,Elektronik
4042,28,12636445,4,1207500,Makanan
4043,32,2377224,4,1505362,Elektronik
4044,32,14821090,5,2728708,Makanan
4045,59,6453722,5,2137515,Elektronik
4046,52,8321136,8,1128181,Makanan
4047,29,10623041,3,1298756,Fashion
4048,23,12414807,6,1027602,Elektronik
4049,52,2364446,3,2240527,Fashion
4050,63,8759072,2,2851540,Elektronik
4051,25,2448934,8,1978945,Elektronik
4052,48,4657885,1,2470056,Elektronik
4053,27,7242029,9,1764185,Elektronik
4054,24,7772964,7,1720411,Makanan
4055,49,12270834,4,1404559,Makanan
4056,39,7644219,3,2675082,Elektronik
4057,41,8955038,6,2022418,Makanan
4058,24,13296266,9,2655018,Elektronik
4059,61,12466646,9,2681062,Elektronik
4060,38,11860225,4,2195575,Fashion
4061,20,11211879,5,1665737,Elektronik
4062,56,3942120,9,809904,Elektronik
4063,19,13399706,2,1146141,Makanan
4064,45,13078370,2,1761742,Elektronik
4065,57,13328513,5,2934341,Elektronik
4066,45,10094566,1,1584038,Fashion
4067,50,9311460,8,56220,Makanan
4068,50,12071572,5,666139,Makanan
4069,44,9863353,2,760114,Fashion
4070,29,8710660,9,1978337,Elektronik
4071,31,2821939,2,177636,Fashion
4072,39,14682156,7,2647998,Makanan
4073,60,5637588,8,2562873,Fashion
4074,42,12873692,6,1913296,Makanan
4075,20,13891731,7,2745932,Fashion
4076,42,14344574,1,331253,Elektronik
4077,56,9470396,4,2204478,Elektronik
4078,25,10163365,7,2113126,Makanan
4079,21,5614705,1,399706,Fashion
4080,48,4500120,1,431598,Makanan
4081,36,5932613,6,2390567,Elektronik
4082,27,6055032,4,857449,Makanan
4083,31,14145986,3,1673201,Elektronik
4084,48,7881344,5,488701,Makanan
4085,44,4196274,9,2334612,Fashion
4086,38,4429700,3,60372,Elektronik
4087,57,7586956,5,549900,Makanan
4088,33,11010066,5,1198626,Elektronik
4089,42,11920047,9,383477,Fashion
4090,60,6096920,4,2425579,Elektronik
4091,23,9557944,1,1936780,Fashion
4092,58,8015346,5,765030,Elektronik
4093,42,12462498,1,145856,Fashion
4094,41,13770187,6,2571629,Elektronik
4095,26,5501661,7,842539,Fashion
4096,61,13106564,1,272368,Makanan
4097,35,14453857,4,871993,Makanan
4098,27,9872277,9,257746,Elektronik
4099,29,4604902,1,1789204,Fashion
4100,24,2398008,9,1523400,Makanan
4101,56,14507822,8,1636002,Elektronik
4102,20,11712565,5,2122745,Makanan
4103,63,8080898,6,1529485,Fashion
4104,47,7193595,7,2928137,Elektronik
4105,44,12242868,4,2885512,Fashion
4106,27,5549651,6,698431,Fashion
4107,59,10029598,7,1775184,Fashion
4108,17,9867863,6,855064,Makanan
4109,63,4796647,6,324244,Elektronik
4110,54,7802199,2,2355129,Fashion
4111,40,2174001,5,1938033,Makanan
4112,63,7570771,3,519092,Fashion
4113,47,12803215,7,128944,Makanan
4114,57,14295027,4,2591208,Elektronik
4115,62,2065867,1,2035449,Elektronik
4116,42,2088780,6,2034540,Elektronik
4117,21,9397228,6,665929,Elektronik
4118,36,4695145,7,968965,Fashion
4119,57,4941478,8,1665226,Makanan
4120,27,11262680,3,2638744,Elektronik
4121,49,8792109,6,1094733,Fashion
4122,54,5767263,2,1913618,Elektronik
4123,43,14238589,9,1774931,Elektronik
4124,50,6195031,2,319861,Elektronik
4125,31,6084591,3,1308515,Makanan
4126,48,11407659,2,638310,Makanan
4127,37,3414119,9,2331892,Makanan
4128,62,7354993,1,865982,Elektronik
4129,21,3268182,5,529367,Fashion
4130,22,14462769,1,2712308,Fashion
4131,54,10779340,5,1196615,Fashion
4132,38,4570746,8,1633750,Elektronik
4133,34,4251743,8,2325460,Makanan
4134,30,8194702,8,2717245,Fashion
4135,26,14414960,2,1917540,Elektronik
4136,62,12664766,8,1211341,Elektronik
4137,29,5120452,5,2116776,Fashion
4138,47,7615829,1,978567,Fashion
4139,46,13694248,7,1383809,Elektronik
4140,19,8147401,6,499158,Fashion
4141,46,13099415,5,607873,Elektronik
4142,22,8304721,1,2861516,Fashion
4143,45,9738672,1,1348898,Makanan
4144,24,11851025,6,300483,Elektronik
4145,60,8615492,7,52438,Makanan
4146,61,11064507,1,2502391,Fashion
4147,59,2318774,9,466428,Elektronik
4148,60,9561743,4,1804298,Fashion
4149,49,10875234,5,515393,Elektronik
4150,33,5023871,2,1246631,Fashion
4151,64,6849617,8,850458,Makanan
4152,27,2611868,2,1480888,Makanan
4153,29,6533910,3,1936006,Fashion
4154,27,8929140,9,1023248,Makanan
4155,47,3407757,2,2990597,Makanan
4156,44,11593264,6,2198191,Fashion
4157,60,5456800,4,2852343,Elektronik
4158,22,11127064,7,739963,Fashion
4159,57,3138452,6,1045262,Elektronik
4160,32,13035024,9,1083687,Makanan
4161,20,10109334,9,2553473,Makanan
4162,51,9727160,4,2476478,Makanan
4163,64,11071594,1,626435,Makanan
4164,42,6554704,2,826691,Makanan
4165,28,4288013,8,2717874,Elektronik
4166,27,10262236,8,1125091,Elektronik
4167,53,12156189,2,1680865,Elektronik
4168,41,4348818,4,2118051,Fashion
4169,34,5415398,1,2860909,Makanan
4170,35,6822455,7,2863927,Makanan
4171,39,5344849,4,1322791,Makanan
4172,54,10724118,8,2097918,Fashion
4173,34,13483581,9,1930786,Fashion
4174,42,5201824,9,540073,Fashion
4175,22,7051921,3,1718713,Makanan
4176,20,10438856,5,939515,Elektronik
4177,60,7448608,6,2356789,Fashion
4178,45,6065183,6,1555859,Fashion
4179,50,12565648,8,1547488,Elektronik
4180,33,2240346,6,2034509,Fashion
4181,59,11007429,6,930480,Elektronik
4182,59,6236258,4,1306324,Makanan
4183,32,14934775,7,2394539,Elektronik
4184,18,11052772,8,2817359,Elektronik
4185,50,3796641,3,2849703,Makanan
4186,24,10651347,7,963457,Fashion
4187,29,13826072,3,1520566,Makanan
4188,58,7807811,8,701631,Fashion
4189,24,9594825,1,1631991,Fashion
4190,46,4421961,1,1216827,Elektronik
4191,48,2268116,6,2830717,Makanan
4192,52,5423754,9,1862146,Elektronik
4193,63,3770330,4,917595,Makanan
4194,46,6658575,6,954711,Makanan
4195,17,5824857,5,1724688,Elektronik
4196,59,13035068,1,1661528,Fashion
4197,55,10753373,6,2203947,Fashion
4198,33,12308990,9,737693,Makanan
4199,36,2012879,3,1647123,Fashion
4200,40,10946694,3,338715,Elektronik
4201,38,14166415,2,320153,Elektronik
4202,45,11920226,4,1602323,Elektronik
4203,38,6895737,3,350374,Makanan
4204,60,7580815,2,1209940,Makanan
4205,25,5999143,1,1416769,Fashion
4206,53,6682251,3,1462482,Elektronik
4207,26,8949666,6,2528762,Elektronik
4208,52,10548080,9,1790434,Makanan
4209,53,4091028,5,693341,Makanan
4210,44,4895537,3,1532107,Makanan
4211,44,4727850,5,869227,Elektronik
4212,58,12086627,5,688100,Elektronik
4213,59,5300335,5,1708275,Fashion
4214,37,3779472,7,2448487,Elektronik
4215,40,5613983,5,235525,Fashion
4216,58,7495592,7,1219424,Fashion
4217,56,8110341,9,1542117,Elektronik
4218,18,5149783,5,1016994,Fashion
4219,24,12786074,2,624281,Fashion
4220,64,9334291,5,2192858,Makanan
